t,o,h,l,c,VWAP,Basis,Upper,Lower,Dynamic Price Oscillator,Dynamic Mean,Bollinger High,Expanded Bollinger High,Bollinger Low,Expanded Bollinger Low,%K,Plot,Plot
2024-06-24T11:15:00-04:00,120.29,120.85,118.82,119.83,121.2822118,124.46475,130.2052408,118.7242592,54.72355667,65.16195826,69.19449567,73.22703308,61.12942085,57.09688344,21.18485189,15.37606637,10.29708844
2024-06-24T11:30:00-04:00,119.84,120.8,119.37,120.45,121.2272675,124.11175,129.9275675,118.2959325,55.26521777,65.10675242,69.2114032,73.31605398,61.00210164,56.89745086,21.33483315,19.46172671,10.51525799
2024-06-24T11:45:00-04:00,120.46,120.94,120.04,120.93,121.2089401,123.81575,129.6465624,117.9849376,55.74635379,65.04658867,69.21475434,73.38292001,60.878423,56.71025733,23.7720285,22.09723785,13.16079411
2024-06-24T12:00:00-04:00,120.93,121.15,119.77,120.05,121.1617661,123.50125,129.4312195,117.5712805,55.98037338,64.98265002,69.20808906,73.43352811,60.75721097,56.53177193,24.59692538,23.23459568,15.38262965
2024-06-24T12:15:00-04:00,120.05,121.09,120.02,120.76,121.1443701,123.23125,129.1441206,117.3183794,56.33092737,64.91863453,69.19435184,73.47006914,60.64291722,56.36719991,25.91822761,24.76239383,17.80948821
2024-06-24T12:30:00-04:00,120.75,121.32,120.4,120.6,121.1307694,122.93825,128.7621982,117.1143018,56.24537443,64.85305717,69.17803494,73.50301272,60.5280794,56.20310163,24.82953361,25.11489554,20.63575725
2024-06-24T12:45:00-04:00,120.59,120.82,119.87,119.88,121.1042177,122.59925,128.3052979,116.8932021,55.91678486,64.78391874,69.15971719,73.53551564,60.40812029,56.03232184,26.82030988,25.8560237,22.44130189
2024-06-24T13:00:00-04:00,119.88,120.33,119,119.23,121.0389601,122.23625,127.8286277,116.6438723,55.40047797,64.71285106,69.14488544,73.57691982,60.28081669,55.84878231,22.98528444,24.87837598,22.46839387
2024-06-24T13:15:00-04:00,119.22,119.85,119.11,119.32,120.999386,121.87225,127.2236185,116.5208815,55.0014133,64.63934901,69.13086617,73.62238332,60.14783186,55.6563147,20.29523955,23.36694462,22.1011533
2024-06-24T13:30:00-04:00,119.31,119.89,119.1,119.66,120.9691007,121.50775,126.3993555,116.6161445,54.65128618,64.5674369,69.12285207,73.67826723,60.01202174,55.45660657,21.58984806,21.62345735,20.82585912
2024-06-24T13:45:00-04:00,119.65,119.93,119.47,119.62,120.9485567,121.152,125.4728175,116.8311825,54.55000473,64.49595918,69.11502283,73.73408649,59.87689552,55.25783187,28.31939847,23.40149536,18.6856346
2024-06-24T14:00:00-04:00,119.61,119.7,118.775,118.84,120.8822516,120.7695,124.437532,117.101468,54.24954373,64.4244553,69.10978777,73.79512024,59.73912283,55.05379036,28.24997976,26.05307543,16.26071512
2024-06-24T14:15:00-04:00,118.83,119.15,118.51,118.67,120.8080291,120.3525,122.7715318,117.9334682,54.14387126,64.35477971,69.10652399,73.85826827,59.60303543,54.85129115,20.26340327,25.61092716,14.28364475
2024-06-24T14:30:00-04:00,118.68,119.41,118.36,119.28,120.7456605,120.1675,122.3038789,118.0311211,54.4053342,64.28931681,69.10287452,73.91643224,59.4757591,54.66220139,18.30894881,22.27411061,12.81340649
2024-06-24T14:45:00-04:00,119.29,119.78,119.09,119.68,120.715975,120.0215,121.8498793,118.1931207,54.71163773,64.22692336,69.09716753,73.9674117,59.35667919,54.48643502,27.12320862,21.89852023,12.21277075
2024-06-24T15:00:00-04:00,119.685,120.55,119.61,120.35,120.6997479,119.8975,121.2110886,118.5839114,55.25173724,64.16852119,69.08801547,74.00750974,59.24902692,54.32953264,47.63513514,31.02243086,12.92346041
2024-06-24T15:15:00-04:00,120.35,120.67,120.1,120.38,120.6936025,119.8725,121.1280935,118.6169065,55.71284405,64.11304419,69.07577704,74.03850989,59.15031134,54.18757849,60.02252252,44.92695543,15.65565195
2024-06-24T15:30:00-04:00,120.37,120.9,119.53,119.77,120.67568,119.8995,121.1214407,118.6775593,55.84475726,64.05760327,69.0611307,74.06465813,59.05407584,54.05054841,61.03603604,56.23123123,20.10740898
2024-06-24T15:45:00-04:00,119.78,119.95,118.04,118.07,120.5382167,119.7825,121.2162625,118.3487375,55.30870756,63.99830712,69.04698783,74.09566853,58.94962642,53.90094571,38.93100417,53.32985424,23.77556298
2024-06-25T09:30:00-04:00,121.16,121.72,119.32,121.06,120.7,119.8215,121.3467839,118.2962161,55.89072133,63.94192698,69.02874553,74.11556408,58.85510844,53.76828989,43.53832889,47.83512303,29.36057393
2024-06-25T09:45:00-04:00,121.05,122.44,120.88,121.83,121.0774361,119.9215,121.6802754,118.1627246,56.56167661,63.88869174,69.00641187,74.12413199,58.77097162,53.65325149,56.37207172,46.28046826,36.05185322
2024-06-25T10:00:00-04:00,121.84,122.62,121.52,122.17,121.2893162,120.0075,122.0122431,118.0027569,57.10655685,63.83877603,68.98217252,74.12556901,58.69537954,53.55198305,86.12541784,62.01193948,42.98278804
2024-06-25T10:15:00-04:00,122.2,122.23,120.83,121.99,121.3636908,120.0605,122.2107602,117.9102398,57.35096098,63.78922433,68.95545124,74.12167814,58.62299743,53.45677053,87.51852587,76.67200514,50.24852867
2024-06-25T10:30:00-04:00,122,122.34,121.43,121.74,121.4039625,120.145,122.4163828,117.8736172,57.47071532,63.73959487,68.92690602,74.11421717,58.55228372,53.36497257,85.73508006,86.45967459,61.31435485
2024-06-25T10:45:00-04:00,121.73,122.28,121.46,121.96,121.4442214,120.205,122.5983199,117.8116801,57.66966481,63.69019989,68.89623751,74.10227513,58.48416227,53.27812465,84.20669578,85.82010057,70.22963176
2024-06-25T11:00:00-04:00,121.959,124.09,121.95,124.07,121.7809908,120.3785,123.3049332,117.4520668,58.4106789,63.64533174,68.86475789,74.08418404,58.42590559,53.20647944,88.68165578,86.20781054,77.70958216
2024-06-25T11:15:00-04:00,124.08,124.36,123.45,124.09,122.000288,120.589,123.9194828,117.2585172,59.58728227,63.60704588,68.83292543,74.05880499,58.38116632,53.15528676,93.66226308,88.85020488,83.61419648
2024-06-25T11:30:00-04:00,124.11,124.69,123.96,124.09,122.1701238,120.832,124.4289354,117.2350646,60.44079257,63.57312325,68.80127864,74.02943403,58.34496786,53.11681247,95.45823773,92.60071886,87.90278968
2024-06-25T11:45:00-04:00,124.1,125.38,123.92,125.36,122.4058477,121.134,125.1609661,117.1070339,61.39307762,63.54577223,68.7734563,74.00114037,58.31808816,53.09040409,95.47760405,94.86603495,89.75418696
2024-06-25T12:00:00-04:00,125.35,125.59,124.42,124.55,122.5584243,121.3785,125.6065741,117.1504259,62.08415691,63.51892163,68.7426648,73.96640798,58.29517845,53.07143528,92.3100432,94.41529499,91.49003799
2024-06-25T12:15:00-04:00,124.57,125.15,124.24,124.55,122.6540841,121.625,125.9869697,117.2630303,62.82357613,63.49303568,68.7095727,73.92610972,58.27649866,53.05996165,90.72595052,92.83786592,92.14679647
2024-06-25T12:30:00-04:00,124.56,125.3,124.27,124.8,122.7447347,121.923,126.2975221,117.5484779,63.20549454,63.46517791,68.67089147,73.87660504,58.25946434,53.05375077,87.32891832,90.12163735,92.33377095
2024-06-25T12:45:00-04:00,124.78,124.83,123.51,123.87,122.8050721,122.183,126.3672328,117.9987672,63.17110032,63.43536057,68.62856812,73.82177568,58.24215301,53.04894546,82.7764575,86.94377545,91.78107333
2024-06-25T13:00:00-04:00,123.86,124.27,123.04,124.15,122.8502188,122.4265,126.4711225,118.3818775,63.31675296,63.40416216,68.58250466,73.76084715,58.22581967,53.04747718,77.28403536,82.46313706,89.71870121
2024-06-25T13:15:00-04:00,124.17,124.55,123.94,124.36,122.8857689,122.6605,126.5821041,118.7388959,63.38683397,63.37374282,68.53733452,73.70092623,58.21015111,53.04655941,72.15844871,77.40631386,87.530241
2024-06-25T13:30:00-04:00,124.37,125.17,123.95,125.06,122.9448048,122.896,126.7999693,118.9920307,63.58684884,63.35039686,68.50425497,73.65811307,58.19653875,53.04268065,77.59103641,75.67784016,86.14974971
2024-06-25T13:45:00-04:00,125.05,125.17,124.73,124.97,122.994411,123.1255,126.9497044,119.3012956,63.84446897,63.33313701,68.48053891,73.62794082,58.18573511,53.0383332,82.70712131,77.48553548,85.10698161
2024-06-25T14:00:00-04:00,124.95,125.05,124.51,124.7,123.0435124,123.372,126.9252273,119.8187727,63.81406457,63.31760414,68.45966162,73.6017191,58.17554666,53.03348918,84.13735442,81.47850405,85.05430464
2024-06-25T14:15:00-04:00,124.71,125.15,124.33,125.13,123.0903236,123.725,126.3938687,121.0561313,63.96686838,63.30267987,68.43925477,73.57582967,58.16610497,53.02953006,83.6363848,83.49362018,86.27284768
2024-06-25T14:30:00-04:00,125.12,125.16,124.675,125.07,123.1389457,123.9255,126.3551952,121.4958048,64.17491453,63.29010003,68.42197948,73.55385894,58.15822058,53.02634113,81.8069479,83.19356237,87.91197017
2024-06-25T14:45:00-04:00,125.06,125.31,124.63,125.11,123.1941918,124.0895,126.3694603,121.8095397,64.43918046,63.27784275,68.40454515,73.53124755,58.15114035,53.02443795,82.71565036,82.71966102,89.15832734
2024-06-25T15:00:00-04:00,125.1,125.49,124.79,125.14,123.2487941,124.238,126.3813208,122.0946792,64.61383397,63.26640371,68.38800416,73.50960462,58.14480325,53.0232028,81.04575163,81.85611663,90.26494385
2024-06-25T15:15:00-04:00,125.15,126.36,125.13,126.33,123.363542,124.455,126.5214123,122.3885877,65.06834532,63.25626803,68.37263489,73.48900176,58.13990116,53.0235343,87.54193244,83.76777814,91.38164862
2024-06-25T15:30:00-04:00,126.33,126.5,125.86,125.9,123.4897399,124.663,126.406664,122.919336,65.23865939,63.24627069,68.35713964,73.4680086,58.13540174,53.02453278,88.03609542,85.54125983,91.74948392
2024-06-25T15:45:00-04:00,125.91,126.25,125.57,126.24,123.6295071,124.877,126.2529811,123.5010189,65.59888274,63.23752944,68.34313107,73.44873269,58.13192782,53.02632619,91.4136314,88.99721975,91.92279125
2024-06-26T09:30:00-04:00,126.11,127.18,125.31,126.26,126.25,124.9865,126.434827,123.538173,65.86551538,63.23054184,68.33175112,73.4329604,58.12933256,53.02812328,84.30742882,87.91905188,91.91839369
2024-06-26T09:45:00-04:00,126.26,127.39,125.97,126.74,126.4311272,125.119,126.6943209,123.5436791,66.09800026,63.22408629,68.32098694,73.41788758,58.12718565,53.030285,85.10693273,86.94266432,91.74412068
2024-06-26T10:00:00-04:00,126.77,128.11,126.56,127.68,126.6904519,125.2985,127.1566526,123.4403474,66.49499077,63.21954511,68.31319462,73.40684414,58.1258956,53.03224609,84.17449948,84.52962034,90.80247363
2024-06-26T10:15:00-04:00,127.67,127.71,124.38,125.1,126.4220818,125.2855,127.1453868,123.4256132,65.76614186,63.21010579,68.29758045,73.3850551,58.12263114,53.03515649,67.46331714,78.91491645,88.18911009
2024-06-26T10:30:00-04:00,125.13,125.85,124.87,125.44,126.2694148,125.33,127.1597104,123.5002896,65.39105741,63.19809135,68.27805502,73.35801869,58.11812768,53.038164,48.89918651,66.84566771,83.55019764
2024-06-26T10:45:00-04:00,125.44,125.62,123.94,124.01,125.9759285,125.303,127.1929005,123.4130995,64.76147388,63.18251192,68.25370769,73.32490345,58.11131616,53.0401204,19.56265574,45.30838646,76.68047562
2024-06-26T11:00:00-04:00,124.03,124.33,122.6,123.32,125.4593848,125.229,127.2991874,123.1588126,64.39033375,63.1649946,68.22698754,73.28898049,58.10300165,53.0410087,14.70362902,27.72182376,67.15069067
2024-06-26T11:15:00-04:00,123.32,124.33,123.12,123.42,125.3111269,125.2065,127.3439684,123.0690316,63.6785334,63.14377058,68.1962153,73.24866003,58.09132585,53.03888113,9.875946792,14.71407718,54.87298818
2024-06-26T11:30:00-04:00,123.42,123.65,122.92,123.45,125.2026164,125.1715,127.3980873,122.9449127,63.09096193,63.11910398,68.16180183,73.20449969,58.07640612,53.03370826,14.45856019,13.012712,43.48847971
2024-06-26T11:45:00-04:00,123.44,124.71,123.36,124.47,125.1413088,125.177,127.3960728,122.9579272,62.98148647,63.09252153,68.12430233,73.15608314,58.06074072,53.02895991,21.41560799,15.25003832,33.46817155
2024-06-26T12:00:00-04:00,124.46,124.47,123.52,123.94,125.0889967,125.121,127.4046453,122.8373547,62.76472761,63.06457549,68.08528225,73.105989,58.04386873,53.02316198,24.56140351,20.14519056,26.18643528
2024-06-26T12:15:00-04:00,123.93,124.98,123.83,124.46,125.0580494,125.0955,127.396643,122.794357,62.8359823,63.03854406,68.04922365,73.05990325,58.02786446,53.01718486,30.67150635,25.54950595,22.61189804
2024-06-26T12:30:00-04:00,124.46,124.88,123.61,123.72,125.0116748,125.0465,127.419846,122.673154,62.59969148,63.01532299,68.01909968,73.02287637,58.01154631,53.00776962,26.13430127,27.12240371,22.32061484
2024-06-26T12:45:00-04:00,123.75,123.99,123.12,123.52,124.9440585,124.966,127.4300406,122.5019594,62.02731897,62.99022317,67.98850272,72.98678226,57.99194363,52.99366408,23.59346642,26.79975802,23.088335
2024-06-26T13:00:00-04:00,123.49,124.17,123.35,124,124.908269,124.9125,127.4114028,122.4135972,61.80617702,62.96555135,67.95956572,72.95358009,57.97153698,52.9775226,20.81064731,23.512805,24.0508167
2024-06-26T13:15:00-04:00,124,124.21,123.54,123.88,124.8804168,124.851,127.38769,122.31431,61.62377076,62.93964372,67.92946177,72.91927982,57.94982567,52.96000762,21.77858439,22.06089937,24.76225045
2024-06-26T13:30:00-04:00,123.87,124.08,123.63,124.05,124.8538473,124.7965,127.3527729,122.2402271,61.35404976,62.91132904,67.89680692,72.8822848,57.92585116,52.94037328,25.67152411,22.75358527,24.34845735
2024-06-26T13:45:00-04:00,124.05,124.17,123.75,124.04,124.8302749,124.682,127.157121,122.206879,61.31267482,62.88424642,67.86619638,72.84814634,57.90229646,52.9203465,31.97130539,26.47380463,23.9491833
2024-06-26T14:00:00-04:00,124.04,124.04,123.29,123.71,124.7954084,124.5725,127.0159637,122.1290363,61.17823025,62.85842451,67.83810789,72.81779127,57.87874112,52.89905774,36.47946435,31.37409795,23.63702359
2024-06-26T14:15:00-04:00,123.72,123.8,123.28,123.6,124.7677236,124.4405,126.7929156,122.0880844,61.01547621,62.8342707,67.81316913,72.79206757,57.85537227,52.87647384,41.02648864,36.49241946,23.37568058
2024-06-26T14:30:00-04:00,123.58,123.67,123,123.41,124.7338743,124.298,126.5347172,122.0612828,61.00207218,62.80838761,67.78564251,72.76289742,57.8311327,52.8538778,34.18606046,37.23067115,22.81669691
2024-06-26T14:45:00-04:00,123.41,123.57,122.88,122.95,124.6868273,124.1085,126.1159887,122.1010113,60.79617019,62.77992757,67.75518096,72.73043436,57.80467418,52.82942079,23.04551594,32.75268835,21.75680581
2024-06-26T15:00:00-04:00,122.96,123.39,122.86,123.15,124.6464317,123.882,125.0892382,122.6747618,60.69499306,62.75087273,67.72421835,72.69756397,57.77752711,52.80418148,13.59966213,23.61041284,19.8185118
2024-06-26T15:15:00-04:00,123.18,124.44,123.14,124.4,124.6212454,123.847,124.9467654,122.7472346,60.92415656,62.72183106,67.69176678,72.66170249,57.75189535,52.78195964,29.88469602,22.1766247,18.34548109
2024-06-26T15:30:00-04:00,124.39,124.92,124.22,124.86,124.6228143,123.818,124.7686966,122.8673034,61.24796197,62.69342297,67.65830316,72.62318336,57.72854278,52.76366258,60.22012579,34.56816131,19.21841715
2024-06-26T15:45:00-04:00,124.86,126.48,124.62,126.43,124.7061969,123.939,125.4230472,122.4549528,62.02333081,62.66874127,67.6267639,72.58478653,57.71071864,52.752696,88.53330554,59.54604245,23.79298286
2024-06-27T09:30:00-04:00,124.05,126.41,124,125.26,125.2233333,124.036,125.5971329,122.4748671,62.0646734,62.64419181,67.59511125,72.54603069,57.69327237,52.74235293,86.41891657,78.39078263,31.65428123
2024-06-27T09:45:00-04:00,125.28,125.73,123.75,124.44,124.9589097,124.087,125.6308536,122.5431464,61.8202281,62.6181336,67.56200115,72.5058687,57.67426606,52.73039851,69.52117864,81.49113358,41.5082599
2024-06-27T10:00:00-04:00,124.42,125.47,124.01,125.29,124.9507813,124.179,125.7783486,122.5796514,61.93086579,62.59278823,67.52938908,72.46598994,57.65618737,52.71958651,59.02394107,71.65467876,52.03512516
2024-06-27T10:15:00-04:00,125.33,125.39,124.23,124.54,124.9190697,124.1825,125.7846844,122.5803156,61.7496803,62.56604358,67.49518037,72.42431716,57.6369068,52.70777001,52.39410681,60.31307551,59.5812199
2024-06-27T10:30:00-04:00,124.54,124.95,124.27,124.53,124.8814319,124.212,125.8169623,122.6070377,61.43198195,62.53721395,67.45898274,72.38075154,57.61544515,52.69367636,53.2228361,54.88029466,61.66373307
2024-06-27T10:45:00-04:00,124.53,124.54,123.47,124.22,124.734274,124.2,125.8009497,122.5990503,61.18917158,62.50751718,67.42254292,72.33756866,57.59249144,52.6774657,43.37016575,49.66236955,60.01855607
2024-06-27T11:00:00-04:00,124.23,124.3,123.8,123.96,124.6813249,124.212,125.8019384,122.6220616,60.89016955,62.47657995,67.38561957,72.29465918,57.56754034,52.65850073,38.02946593,44.87415592,56.49641002
2024-06-27T11:15:00-04:00,123.96,124.2,123.33,123.53,124.6036648,124.2125,125.8015736,122.6234264,60.54638063,62.44365283,67.34730507,72.25095731,57.54000059,52.63634835,28.8213628,36.74033149,49.75343168
2024-06-27T11:30:00-04:00,123.55,123.65,122.94,123.13,124.4589092,124.169,125.8251751,122.5128249,60.10750562,62.4103551,67.31110314,72.21185119,57.50960705,52.608859,18.78453039,28.54511971,42.37762716
2024-06-27T11:45:00-04:00,123.15,123.66,123.01,123.46,124.3917094,124.148,125.8287689,122.4672311,59.77228001,62.37574272,67.27483251,72.17392231,57.47665293,52.57756314,14.18047882,20.59545734,35.92265193
2024-06-27T12:00:00-04:00,123.45,124.13,123.21,123.83,124.348506,124.137,125.8230617,122.4509383,60.10327021,62.34027411,67.2345005,72.12872689,57.44604772,52.55182133,16.39146404,16.45215775,30.27624309
2024-06-27T12:15:00-04:00,123.83,124.18,123.65,124.16,124.3311341,124.143,125.8284922,122.4575078,60.38216073,62.30385498,67.19015244,72.0764499,57.41755751,52.53126005,25.39303514,18.65499266,25.38121547
2024-06-27T12:30:00-04:00,124.15,124.74,124.03,124.42,124.3348896,124.1785,125.855906,122.501094,60.89593202,62.26988093,67.14635152,72.02282211,57.39341034,52.51693975,33.80414313,25.1962141,23.41436464
2024-06-27T12:45:00-04:00,124.43,124.67,124.29,124.33,124.338196,124.215,125.8721119,122.5578881,61.32935848,62.2380062,67.10331889,71.96863157,57.37269352,52.50738083,38.77627444,32.65781757,24.33149171
2024-06-27T13:00:00-04:00,124.32,124.81,124.3,124.5,124.3457859,124.2695,125.888382,122.650618,61.66259942,62.20742961,67.06039338,71.91335715,57.35446583,52.50150206,45.92650833,39.50230863,27.5801105
2024-06-27T13:15:00-04:00,124.5,124.61,124.09,124.61,124.3476899,124.3525,125.8585528,122.8464472,61.9203663,62.17902998,67.01986431,71.86069863,57.33819566,52.49736133,53.99317351,46.23198543,32.12154696
2024-06-27T13:30:00-04:00,124.61,125.08,124.46,124.77,124.3625629,124.4335,125.8433266,123.0236734,61.97827167,62.15065001,66.97883516,71.80702031,57.32246487,52.49427972,65.53858706,55.1527563,37.1160221
2024-06-27T13:45:00-04:00,124.77,124.95,124.53,124.57,124.3683856,124.442,125.8529656,123.0310344,62.04306971,62.12011454,66.93292671,71.74573887,57.30730237,52.49449021,72.29000233,63.94058763,41.24512283
2024-06-27T14:00:00-04:00,124.57,124.73,124.19,124.68,124.3722278,124.433,125.8354564,123.0305436,62.03935339,62.08716877,66.88178054,71.67639231,57.292557,52.49794523,77.39017102,71.7395868,44.39004901
2024-06-27T14:15:00-04:00,124.69,124.77,124.31,124.53,124.3755498,124.338,125.4033938,123.2726062,62.113897,62.05235367,66.82574176,71.59912985,57.27896558,52.50557749,77.25856698,75.64624678,46.37025939
2024-06-27T14:30:00-04:00,124.52,124.88,124.38,124.6,124.3812374,124.305,125.2921271,123.3178729,62.22333815,62.01652306,66.76624565,71.51596824,57.26680047,52.51707788,77.7258567,77.45819823,47.46843433
2024-06-27T14:45:00-04:00,124.6,124.97,124.55,124.77,124.3899815,124.3215,125.3279447,123.3150553,62.27664754,61.97959265,66.70338897,71.4271853,57.25579633,52.532,79.12772586,78.03738318,48.40573479
2024-06-27T15:00:00-04:00,124.77,124.81,124.39,124.67,124.3952488,124.2905,125.2101624,123.3708376,62.30231916,61.9414604,66.63701828,71.33257616,57.24590252,52.55034464,81.09244962,79.31534406,50.11835421
2024-06-27T15:15:00-04:00,124.66,124.69,123.86,124.31,124.3917255,124.279,125.1916204,123.3663796,62.17034216,61.90167499,66.56721822,71.23276144,57.23613177,52.57058854,74.84359494,78.35459014,51.75981433
2024-06-27T15:30:00-04:00,124.3,124.37,123.57,123.66,124.372563,124.2355,125.1785477,123.2924523,61.86693811,61.85818499,66.49028451,71.12238402,57.22608548,52.59398596,48.32567701,68.08724052,52.9660032
2024-06-27T15:45:00-04:00,123.69,124.1,122.93,123.91,124.3160203,124.22,125.1736876,123.2663124,61.79897992,61.81275983,66.40832213,71.00388443,57.21719754,52.62163524,36.78839655,53.31922283,54.1020602
2024-06-28T09:30:00-04:00,124.56,125.05,123.42,124.74,124.4033333,124.259,125.2305946,123.2874054,62.0403791,61.76750609,66.32367115,70.87983621,57.21134104,52.65517598,45.24256892,43.45221416,55.46874447
2024-06-28T09:45:00-04:00,124.74,126.2,124.71,126.15,125.0371489,124.39,125.6082939,123.1717061,62.6965437,61.72554968,66.24090849,70.75626731,57.21019086,52.69483204,76.07946329,52.70347626,57.14571883
2024-06-28T10:00:00-04:00,126.17,127.63,126.15,127.57,125.7433101,124.612,126.3417584,122.8822416,63.67802848,61.69015448,66.16701503,70.64387558,57.21329393,52.73643338,93.79346626,71.70516616,60.26426168
2024-06-28T10:15:00-04:00,127.59,127.71,126.57,126.81,125.9920508,124.7795,126.6717629,122.8872371,64.04341052,61.65725227,66.09659022,70.53592818,57.21791431,52.77857635,92.78863346,87.55385434,65.73468784
2024-06-28T10:30:00-04:00,126.81,127.2,125.55,126.27,126.0456038,124.9015,126.8470413,122.9559587,63.89152454,61.62284522,66.02255587,70.42226652,57.22313457,52.82342392,83.25647645,89.94619206,72.26712611
2024-06-28T10:45:00-04:00,126.25,126.42,125.6,126.01,126.0426797,124.994,126.9654705,123.0225295,63.6283505,61.58776873,65.94810379,70.30843885,57.22743367,52.86709861,71.82705718,82.6240557,77.26574244
2024-06-28T11:00:00-04:00,126.02,126.07,125.12,125.43,125.9962032,125.0445,127.0062897,123.0827103,62.99795992,61.54912753,65.86834935,70.18757118,57.2299057,52.91068387,62.20362622,72.42905329,79.213911
2024-06-28T11:15:00-04:00,125.43,126.33,125.21,125.96,125.9840614,125.126,127.0976937,123.1543063,62.94775485,61.5113757,65.79080236,70.07022902,57.23194904,52.95252239,60.041841,64.69084147,78.03650676
2024-06-28T11:30:00-04:00,125.95,126.49,125.89,126.22,125.9997871,125.212,127.2167404,123.2072596,63.14119961,61.47443552,65.71313353,69.95183153,57.23573752,52.99703951,61.50627615,61.25058113,74.46431115
2024-06-28T11:45:00-04:00,126.24,126.39,125.97,126.11,126.00697,125.287,127.3082085,123.2657915,63.09696496,61.42818525,65.60686775,69.78555025,57.24950275,53.07082025,66.24825662,62.59879126,69.78650106
2024-06-28T12:00:00-04:00,126.11,126.15,124.79,125.02,125.9706168,125.2995,127.3108326,123.2881674,62.82475959,61.37489357,65.47868393,69.5824743,57.27110321,53.16731285,59.69316597,62.48256625,65.07027508
2024-06-28T12:15:00-04:00,125.03,125.17,124.28,124.71,125.8973177,125.3065,127.3085817,123.3044183,62.54210604,61.32175335,65.35266872,69.3835841,57.29083797,53.2599226,49.16317992,58.36820084,61.59832636
2024-06-28T12:30:00-04:00,124.71,124.84,122.89,123.45,125.6994467,125.245,127.390698,123.099302,61.97539976,61.26487786,65.21923566,69.17359346,57.31052006,53.35616226,30.86020012,46.572182,57.46891439
2024-06-28T12:45:00-04:00,123.45,123.84,123.12,123.65,125.5939573,125.201,127.437702,122.964298,61.71030172,61.20448393,65.07458355,68.94468316,57.33438432,53.46428471,21.54146195,33.85494733,51.71079359
2024-06-28T13:00:00-04:00,123.655,124.13,123.19,123.99,125.5183806,125.1705,127.4552711,122.8857289,61.71895977,61.14283542,64.92216711,68.7014988,57.36350372,53.58417203,16.73582296,23.04582834,44.33833921
2024-06-28T13:15:00-04:00,123.98,124.48,123.85,124.08,125.4782984,125.136,127.4643419,122.8076581,61.82480483,61.0798426,64.75934338,68.43884416,57.40034182,53.72084104,21.09266943,19.78998478,37.0329346
2024-06-28T13:30:00-04:00,124.08,124.505,123.93,123.99,125.4425329,125.102,127.4759806,122.7280194,61.8141134,61.01587753,64.58877503,68.16167254,57.44298003,53.87008252,23.4439834,20.4241586,29.75336377
2024-06-28T13:45:00-04:00,123.98,124.28,123.8,124.21,125.4098678,125.097,127.4780426,122.7159574,61.82310871,60.95464992,64.42516035,67.89567078,57.48413949,54.01362905,26.04560785,23.52742023,25.17533291
2024-06-28T14:00:00-04:00,124.21,124.53,124,124.52,125.3861126,125.14,127.4455498,122.8344502,61.88114285,60.89756536,64.27361785,67.64967035,57.52151286,54.14546037,32.90860155,27.46606427,23.44172642
2024-06-28T14:15:00-04:00,124.52,124.59,123.83,123.97,125.3569022,125.143,127.4422877,122.8437123,61.69439676,60.84332861,64.13315925,67.42298988,57.55349797,54.26366734,35.3014093,31.41853957,23.43974722
2024-06-28T14:30:00-04:00,123.97,124.41,123.9,124.12,125.3228556,125.112,127.448601,122.775399,61.63850909,60.79608301,64.01746651,67.23885,57.57469951,54.35331601,36.48148148,34.89716411,24.23236515
2024-06-28T14:45:00-04:00,124.13,124.33,124.02,124.25,125.2992696,125.017,127.3314598,122.7025402,61.6216088,60.755476,63.92352668,67.09157736,57.58742531,54.41937463,33.98148148,35.25479075,25.81742739
2024-06-28T15:00:00-04:00,124.26,124.42,123.96,124.09,125.2658373,124.843,126.8688144,122.8171856,61.54224766,60.71818829,63.84021798,66.96224767,57.5961586,54.47412891,35.41005291,35.29100529,26.67219917
2024-06-28T15:15:00-04:00,124.08,124.33,123.86,123.87,125.2292937,124.696,126.54884,122.84316,61.39260444,60.68674413,63.77551838,66.86429263,57.59796987,54.50919562,34.04161392,34.4777161,26.26556017
2024-06-28T15:30:00-04:00,123.87,124.3,122.76,124,125.133839,124.5825,126.3096002,122.8553998,61.36209097,60.66182725,63.7283905,66.79495374,57.59526401,54.52870077,38.59978205,36.01714962,26.09637023
2024-06-28T15:45:00-04:00,124.03,124.69,123.41,123.52,125.0459363,124.458,126.1130239,122.8029761,61.15898269,60.64044697,63.69113052,66.74181408,57.58976342,54.53907986,39.3506978,37.33069792,25.68825179
2024-07-01T09:30:00-04:00,123.48,123.78,120.2,120.43,121.47,124.208,126.5628045,121.8531955,59.99185626,60.61304957,63.64910079,66.68515201,57.57699835,54.54094713,31.03774604,36.32940863,24.08199892
2024-07-01T09:45:00-04:00,120.42,121.08,118.83,120.59,120.8121531,123.9395,126.6340907,121.2449093,59.24332877,60.58106455,63.6035475,66.62603045,57.55858159,54.53609864,23.89836189,31.42893524,22.49854054
2024-07-01T10:00:00-04:00,120.6,121.41,119.71,119.79,120.6784783,123.618,126.6595299,120.5764701,58.44330508,60.54291373,63.55238334,66.56185294,57.53344413,54.52397452,17.17962556,24.03857783,21.14252872
2024-07-01T10:15:00-04:00,119.79,122.33,119.59,121.85,120.782319,123.405,126.3123321,120.4976679,58.5974411,60.50677178,63.503553,66.50033422,57.50999056,54.51320934,32.65073948,24.57624231,20.04643183
